start_x,start_y,start_z,goal_x,goal_y,goal_z,steps,reached_goal,final_x,final_y,final_z,final_vx,final_vy,final_vz,final_position_error,trajectory_total_cost,trial,seed,status
-0.7825368261109964,0.07811477683873069,1.6996474579777798,1.3,2.1,1.4,472,True,1.2347538867811103,2.0264031952541717,1.411394999647178,0.8424524879749693,0.825014498204049,-0.022463997316362234,0.09901207489961493,18717.37336762848,85,1087908833,ok
-1.0816179686649694,-0.7464459446899167,1.452180908778069,1.3,2.1,1.4,477,True,1.2491196185598055,2.018343815216052,1.3990360564730475,0.8970346825814457,1.0881582551056024,-0.004060435511168616,0.0962157726991427,28402.130496288417,86,778627349,ok
-1.1463067967091263,-0.8505206965255493,1.7675032549019742,1.3,2.1,1.4,482,True,1.2506729871772493,2.0200152250250722,1.412066913664228,0.9158508188618705,1.1188213193497434,-0.026294393360062934,0.09474348962955502,32373.536375836087,87,1203571024,ok
0.2947211083778618,-0.8643805011470914,1.2383395281171745,1.3,2.1,1.4,476,True,1.2722701821275508,2.008939733020779,1.3908391065506793,0.3960372356409107,1.1733293853370115,0.010991507497059804,0.09562864105672543,20758.730543699894,88,1123619304,ok
1.170899428177918,0.21610190127456597,1.2618549636646639,1.3,2.1,1.4,459,True,1.2932052149688738,2.002375877926087,1.3926055417363963,0.05764285107789653,0.8389571655913678,0.01002367816679374,0.09813927005706556,7748.722247944445,89,2025156869,ok
0.5836465270323687,0.1784397539178706,1.6843759681895627,1.3,2.1,1.4,461,True,1.266929518680091,2.0093348947032266,1.412611775330578,0.3146102262462397,0.8435390999459397,-0.022941768135287217,0.0973286953071624,9810.981508353392,90,1721679697,ok
0.5992514996847809,-0.3680724459717384,0.9809302719479591,1.3,2.1,1.4,480,True,1.274010649767321,2.0076156185752123,1.3808185496164653,0.290295713399984,1.0200693120832005,0.027121748812575834,0.09786852556145684,16243.267626677021,91,1146387635,ok
-1.293658744793297,-0.13610432250417182,1.7304891989488542,1.3,2.1,1.4,478,True,1.2366259175421077,2.02883780950872,1.4115079402606527,1.0018680528751966,0.8764868840727518,-0.023906950464684218,0.09598314629110544,25848.105475242293,92,1194930531,ok
1.357673224768516,0.31525522191296695,1.2999286548516238,1.3,2.1,1.4,456,True,1.3029036498729303,2.002093380794503,1.3944124103365885,-0.025803348029794646,0.805227665353199,0.007728830787180435,0.09810891103809811,6845.728304040912,93,221788319,ok
-0.29568456298572454,-0.9396750923179555,1.6639434700089852,1.3,2.1,1.4,476,True,1.260794132160123,2.01393972285556,1.4086900976446626,0.6180063549075113,1.181793958316157,-0.018607909930229646,0.0949683587955984,25313.783415952537,94,1923601351,ok
0.4956759666457984,1.1110738531236524,1.7526035034255818,1.3,2.1,1.4,446,True,1.2394226831459016,2.0247273616587544,1.4183915501408073,0.39267770107107014,0.48305360115949675,-0.030364158219922378,0.09835563286703833,4948.9980971007735,95,965764288,ok
1.4556283163044084,-1.485590873178296,0.8847014854189514,1.3,2.1,1.4,493,True,1.3023071652295448,2.0051544488610777,1.3769389231192495,-0.05787631078266811,1.3670912873721335,0.03215891748892616,0.09763613495597948,30991.97870392573,96,1795576025,ok
